zone_id,pincode_number
1,713513
1,713519
1,713425
1,713514
1,713150
1,713517
1,722201
1,722146
1,722101
1,722107
1,722136
1,722155
1,722172
1,722132
1,722139
1,722175
1,722176
1,722178
1,722179
1,722180
1,722181
1,722203
1,722202
1,722204
1,722142
1,722208
1,722163
1,722122
1,722157
1,722145
1,722168
1,722137
1,722182
1,722133
1,722166
1,722169
1,722183
1,722177
1,722140
1,722121
1,722171
1,722206
1,722205
1,722173
1,722154
1,713512
1,700005
1,700035
1,700003
1,700007
1,700108
1,700036
1,700006
1,700077
1,700037
1,700002
1,700074
1,700028
1,700065
1,700030
1,700080
1,700052
1,700067
1,700090
1,700004
1,700050
1,722141
1,722161
1,722143
1,722144
1,722165
1,722152
1,722170
1,722174
1,722147
1,722207
1,722134
1,722162
1,722150
1,722148
1,722135
1,722153
1,722158
1,722151
1,722160
1,722156
1,722209
1,722110
1,722111
1,722112
1,722149
1,713101
1,713401
1,713157
1,713154
1,713155
1,713402
1,713121
1,713130
1,713156
1,713501
1,713122
1,713152
1,713146
1,713123
1,713158
1,713409
1,713429
1,713124
1,713125
1,713153
1,713126
1,713432
1,713430
1,713127
1,713403
1,713104
1,713404
1,713103
1,713502
1,713405
1,713308
1,713406
1,713160
1,713128
1,713407
1,713162
1,713408
1,713102
1,713129
1,713131
1,713140
1,713518
1,713141
1,713142
1,713143
1,713426
1,713144
1,713145
1,713419
1,713166
1,713515
1,713165
1,713434
1,713520
1,713147
1,713167
1,713168
1,713148
1,713420
1,713516
1,713421
1,713346
1,713151
1,713149
1,713422
1,713423
1,713169
1,713424
1,713170
1,713171
1,713172
1,713427
1,713173
1,713433
1,713321
1,713347
1,713376
1,713338
1,713301
1,713304
1,713325
1,713326
1,713302
1,713339
1,713310
1,713303
1,713373
1,713361
1,713334
1,713330
1,713315
1,713341
1,713359
1,713344
1,713324
1,713428
1,713377
1,713209
1,713214
1,713203
1,713215
1,713204
1,713213
1,713212
1,713216
1,713205
1,713206
1,713208
1,713202
1,713210
1,713201
1,713211
1,713207
1,713219
1,713218
1,713217
1,713362
1,713375
1,713378
1,713332
1,713368
1,713337
1,713342
1,713336
1,713370
1,713384
1,713383
1,713360
1,713367
1,713371
1,713333
1,713369
1,713343
1,713372
1,713381
1,713363
1,713322
1,713380
1,713358
1,713323
1,713335
1,713331
1,713365
1,713364
1,713357
1,731131
1,731303
1,731121
1,731204
1,731201
1,731130
1,731302
1,731222
1,731219
1,731127
1,731242
1,731233
1,731243
1,731101
1,731125
1,731253
1,731240
1,731123
1,731215
1,731237
1,731221
1,731103
1,731224
1,731223
1,731234
1,731301
1,731122
1,731220
1,731202
1,731147
1,731251
1,731245
1,731236
1,731126
1,731238
1,731203
1,731216
1,731102
1,731244
1,731104
1,731213
1,731241
1,731247
1,731214
1,731129
1,731124
1,731132
1,731254
1,731246
1,731217
1,731239
1,731128
1,731255
1,731235
1,731139
1,736206
1,736121
1,736204
1,736101
1,736156
1,736133
1,736165
1,736170
1,736118
1,736179
1,736180
1,736181
1,736145
1,736132
1,736173
1,736168
1,736135
1,736174
1,736169
1,736134
1,736167
1,736166
1,736175
1,736176
1,735303
1,735122
1,735304
1,736157
1,736146
1,736158
1,736172
1,736171
1,735211
1,735224
1,735301
1,736160
1,736159
1,736131
1,736177
1,734105
1,735202
1,734104
1,734101
1,734201
1,734102
1,734014
1,734121
1,734226
1,734103
1,734122
1,734123
1,734124
1,735231
1,734301
1,734312
1,734314
1,734215
1,734317
1,734311
1,734320
1,734319
1,734316
1,734313
1,734315
1,734321
1,734218
1,734203
1,734224
1,734209
1,734221
1,734223
1,734220
1,734214
1,734217
1,734213
1,734216
1,734227
1,734009
1,734222
1,734502
1,735206
1,734427
1,734429
1,734421
1,734008
1,734423
1,734424
1,734007
1,734426
1,734003
1,734436
1,734004
1,734001
1,734015
1,734006
1,734434
1,734005
1,734011
1,734401
1,734010
1,734013
1,734012
1,734431
1,721437
1,721628
1,721401
1,721430
1,721439
1,721420
1,721441
1,721454
1,721427
1,721444
1,721426
1,721642
1,721456
1,721422
1,721446
1,721432
1,721442
1,721423
1,721440
1,721449
1,721458
1,721450
1,721443
1,721448
1,721429
1,721431
1,721434
1,721452
1,721433
1,721424
1,721601
1,721633
1,721626
1,721455
1,721425
1,721462
1,721438
1,721659
1,721435
1,721464
1,721153
1,721453
1,721463
1,721428
1,721645
1,721666
1,721654
1,721657
1,721635
1,721602
1,721606
1,721605
1,721604
1,721607
1,721665
1,721461
1,721447
1,721670
1,721603
1,721648
1,721253
1,721629
1,721647
1,721651
1,721644
1,721649
1,721667
1,721652
1,721632
1,721643
1,721669
1,721664
1,721656
1,721631
1,721646
1,721625
1,721650
1,721139
1,721134
1,721152
1,721151
1,721154
1,721638
1,721467
1,721130
1,721641
1,721169
1,721168
1,721158
1,721465
1,721137
1,721668
1,721171
1,721172
1,721142
1,721636
1,721627
1,721658
1,721653
1,721630
1,712135
1,712402
1,712105
1,712419
1,712303
1,712102
1,712409
1,712121
1,712601
1,712413
1,712401
1,712617
1,712615
1,712410
1,712412
1,712613
1,712415
1,712428
1,712602
1,712420
1,712422
1,712501
1,712515
1,712514
1,712123
1,712502
1,712309
1,712301
1,712134
1,712124
1,712705
1,712136
1,712139
1,712221
1,712223
1,712405
1,712407
1,712403
1,712306
1,712222
1,712137
1,712138
1,712418
1,712125
1,712408
1,712411
1,712504
1,712101
1,712103
1,712104
1,712150
1,712423
1,712302
1,712612
1,712616
1,712614
1,712611
1,712122
1,712512
1,712308
1,712146
1,712147
1,712406
1,712416
1,712417
1,712429
1,712148
1,712513
1,712503
1,712149
1,712156
1,712157
1,712152
1,712158
1,712154
1,712305
1,712414
1,712701
1,712706
1,712424
1,712404
1,712203
1,712304
1,712250
1,712248
1,712246
1,712232
1,712310
1,712702
1,712204
1,712235
1,712311
1,712708
1,712233
1,712707
1,712201
1,712234
1,712704
1,712202
1,712245
1,712249
1,712426
1,712247
1,712258
1,711204
1,711106
1,711205
1,711303
1,711312
1,711315
1,711401
1,711227
1,711301
1,711302
1,711103
1,711316
1,711226
1,711102
1,711110
1,711109
1,711113
1,711201
1,711405
1,711322
1,711304
1,711403
1,711404
1,711305
1,711411
1,711101
1,711202
1,711313
1,711203
1,711310
1,711307
1,711104
1,711114
1,711308
1,711412
1,711314
1,711105
1,711410
1,711309
1,711413
1,711107
1,711112
1,711414
1,711328
1,711111
1,711408
1,711306
1,711409
1,711416
1,711108
1,711225
1,711325
1,711415
1,711317
1,711327
1,711324
1,711326
1,736122
1,736123
1,735217
1,735227
1,736207
1,736203
1,736208
1,736202
1,736201
1,735214
1,735208
1,735215
1,736182
1,736205
1,735226
1,735204
1,735210
1,735201
1,735233
1,735101
1,735212
1,735213
1,735121
1,735216
1,735220
1,734503
1,735133
1,735137
1,735135
1,735132
1,735138
1,735102
1,735140
1,735306
1,735136
1,735139
1,735236
1,735237
1,735225
1,735207
1,735134
1,735232
1,735218
1,735221
1,735203
1,735205
1,735219
1,735209
1,735234
1,735230
1,735223
1,735238
1,735222
1,735302
1,735305
1,735307
1,735235
1,735251
1,735228
1,700141
1,700015
1,700046
1,700009
1,700010
1,700017
1,700054
1,700020
1,700027
1,700014
1,700044
1,700086
1,700022
1,700019
1,700008
1,700018
1,700034
1,700025
1,700066
1,700032
1,700042
1,700012
1,700088
1,700073
1,700001
1,700031
1,700013
1,700029
1,700107
1,700016
1,700069
1,700021
1,700047
1,700024
1,700075
1,700095
1,700078
1,700082
1,700072
1,700033
1,700061
1,700068
1,700085
1,700053
1,700063
1,700026
1,700099
1,700023
1,700045
1,700071
1,700060
1,700040
1,700087
1,700094
1,700041
1,700092
1,700038
1,700043
1,700062
1,700011
1,700089
1,732207
1,732216
1,732122
1,732124
1,732139
1,732127
1,732210
1,732215
1,732201
1,732147
1,733124
1,732138
1,732206
1,732123
1,732126
1,732140
1,732204
1,732213
1,732202
1,732209
1,732208
1,732102
1,732101
1,732128
1,732103
1,732212
1,732141
1,732211
1,732121
1,732125
1,721149
1,721147
1,721150
1,721201
1,721156
1,721121
1,721131
1,721122
1,721260
1,721165
1,721166
1,721127
1,721136
1,721102
1,721101
1,721242
1,721257
1,721228
1,721232
1,721141
1,721132
1,721252
1,721146
1,721445
1,721436
1,721125
1,721133
1,721148
1,721143
1,721159
1,721451
1,721457
1,721129
1,721466
1,721459
