zone_id,pincode_number
3,143105
3,143202
3,143409
3,143102
3,143111
3,143119
3,143411
3,143406
3,143501
3,143108
3,143416
3,143117
3,143113
3,143201
3,143106
3,143601
3,143305
3,143022
3,143502
3,143301
3,143419
3,143001
3,143114
3,143006
3,143504
3,143401
3,143101
3,143303
3,143204
3,143118
3,143107
3,143116
3,143110
3,143112
3,143306
3,143408
3,143205
3,143010
3,143422
3,143008
3,143009
3,143007
3,143410
3,143115
3,143417
3,143413
3,143026
3,143203
3,143103
3,143407
3,143005
3,143412
3,143415
3,143003
3,143002
3,143004
3,143603
3,143104
3,143414
3,151103
3,151501
3,151102
3,151004
3,151001
3,151005
3,151201
3,151101
3,151002
3,151003
3,151401
3,151206
3,151106
3,151509
3,151107
3,151104
3,151111
3,151302
3,151301
3,151203
3,151205
3,151208
3,151207
3,151212
3,151209
3,151202
3,151204
3,147203
3,140102
3,140412
3,147301
3,140802
3,140407
3,140406
3,140405
3,140307
3,140413
3,140101
3,140112
3,152116
3,152002
3,152124
3,152117
3,152132
3,152128
3,152121
3,152122
3,152123
3,152024
3,152033
3,152004
3,142050
3,152001
3,142052
3,152003
3,152023
3,142060
3,152022
3,142041
3,152028
3,152021
3,142044
3,142047
3,142043
3,143505
3,143511
3,143507
3,143515
3,143512
3,143506
3,143604
3,143513
3,143514
3,143518
3,143516
3,143605
3,143602
3,145022
3,143520
3,143517
3,143527
3,143531
3,143530
3,143529
3,143534
3,143532
3,143525
3,143519
3,143533
3,143528
3,143521
3,143526
3,145001
3,145027
3,145023
3,145025
3,145026
3,145101
3,145029
3,145024
3,145021
3,146111
3,146104
3,144205
3,146113
3,146023
3,146101
3,144528
3,144530
3,146022
3,144214
3,146001
3,144520
3,144404
3,144302
3,144207
3,144424
3,146102
3,144405
3,146112
3,144105
3,144206
3,146105
3,144203
3,144208
3,144306
3,144527
3,146021
3,146115
3,144519
3,144223
3,146103
3,144213
3,144529
3,144523
3,144216
3,144210
3,144221
3,144212
3,146110
3,144532
3,146024
3,144209
3,144222
3,144305
3,146109
3,146106
3,146116
3,146107
3,144211
3,144304
3,146114
3,146108
3,144531
3,144204
3,144805
3,144629
3,144103
3,144102
3,144008
3,144106
3,144301
3,144002
3,144012
3,144021
3,144001
3,144201
3,144003
3,144101
3,144006
3,144025
3,144028
3,144009
3,144023
3,144104
3,144010
3,144004
3,144022
3,144013
3,144005
3,144303
3,144020
3,144030
3,144026
3,144024
3,144007
3,144403
3,144416
3,144011
3,144027
3,144014
3,144801
3,144041
3,144040
3,144039
3,144701
3,144418
3,144419
3,144409
3,144029
3,144502
3,144511
3,144410
3,144417
3,144601
3,144402
3,144621
3,144622
3,144804
3,144630
3,144624
3,144819
3,144803
3,144802
3,144631
3,144623
3,144702
3,144044
3,144620
3,144628
3,144806
3,144625
3,144602
3,144042
3,144038
3,144606
3,144401
3,144407
3,144033
3,144034
3,144036
3,144632
3,144043
3,144032
3,144311
3,144037
3,144408
3,144035
3,144031
3,144626
3,141008
3,141007
3,141015
3,141016
3,141001
3,142026
3,142036
3,142025
3,141402
3,141401
3,141412
3,148031
3,148030
3,148028
3,148035
3,148033
3,148027
3,148100
3,148108
