zone_id,pincode_number
1,827010
1,814155
1,829132
1,829104
1,825102
1,829114
1,829127
1,829107
1,829128
1,829301
1,827302
1,829113
1,828403
1,827013
1,828134
1,827009
1,827001
1,829111
1,829112
1,828307
1,829116
1,828125
1,829121
1,829123
1,829149
1,828311
1,827011
1,827014
1,828121
1,827012
1,827003
1,827004
1,827006
1,825404
1,829201
1,825405
1,825408
1,825403
1,825420
1,825103
1,825321
1,815552
1,814147
1,814152
1,815353
1,814114
1,814143
1,814112
1,814122
1,814113
1,814115
1,814142
1,814116
1,814120
1,815357
1,814157
1,814146
1,814149
1,814153
1,814150
1,828112
1,828303
1,826124
1,828201
1,828111
1,828113
1,828130
1,828110
1,828306
1,828109
1,828116
1,828101
1,828205
1,828106
1,826005
1,828204
1,828301
1,828102
1,828308
1,828103
1,828401
1,828302
1,828133
1,828104
1,828402
1,828117
1,828202
1,828135
1,826001
1,826004
1,828107
1,828108
1,826003
1,828309
1,828129
1,828114
1,828115
1,828131
1,828203
1,828207
1,828304
1,828305
1,828120
1,828206
1,828132
1,828119
1,828123
1,828122
1,828127
1,828105
1,828126
1,828142
1,828128
1,814102
1,816116
1,814148
1,814119
1,814144
1,814110
1,814158
1,814101
1,814103
1,816117
1,814145
1,814118
1,814141
1,814166
1,822115
1,822116
1,822120
1,822117
1,822118
1,822128
1,822121
1,822122
1,822123
1,822110
1,822126
1,829109
1,829131
1,835202
1,835225
1,835103
1,835325
1,835204
1,835239
1,829210
1,835301
1,834006
1,835234
1,835209
1,835210
1,835244
1,835214
1,835205
1,829205
1,829209
1,829208
1,835216
1,834010
1,835219
1,835238
1,834008
1,834002
1,834004
1,834009
1,835102
1,835240
1,835217
1,834001
1,835221
1,834003
1,834005
1,835215
1,835303
1,835236
1,835227
1,835222
1,835101
1,816108
1,816102
1,816120
1,816101
1,816105
1,816110
1,813208
1,816109
1,816115
1,816129
1,833216
1,832109
1,831013
1,833101
1,833102
1,833105
1,832403
1,832108
1,832402
1,832404
1,833210
1,832119
1,832401
1,835201
1,835226
1,835211
1,835212
1,835223
1,835228
1,835235
1,833201
1,833104
1,833221
1,833214
1,833215
1,833217
1,833106
1,833212
1,833103
1,833213
1,833203
1,833222
1,833223
1,833218
1,832113
1,
